"PID","Lot Frontage","Lot Area","Street","Alley","Lot Shape","Land Contour","Utilities","Lot Config","Land Slope","Neighborhood","Condition 1","Condition 2","Bldg Type","House Style","Overall Qual","Overall Cond","Year Built","Year Remod/Add","MS Zoning","Roof Style","Roof Matl","Exterior 1st","Exterior 2nd","Mas Vnr Type","Mas Vnr Area","Foundation","Heating","Central Air","Electrical","1st Flr SF","2nd Flr SF","Low Qual Fin SF","Kitchen AbvGr","TotRms AbvGrd","Functional","Fireplaces","Fireplace Qu","Paved Drive","Wood Deck SF","Open Porch SF","Enclosed Porch","3Ssn Porch","Screen Porch","Fence","MS SubClass","Sale Type","Sale Condition","SalePrice","Full Bath","Half Bath","Bedroom","Gr Liv Area","Mo Sold","Yr Sold","Garage Type","Garage Yr Blt","Garage Finish","Garage Cars","Garage Area","Garage Qual","Garage Cond","Pool Area","Pool QC","Bsmt Qual","Bsmt Exposure","Bsmt Cond","BsmtFin Type 1","BsmtFin SF 1","BsmtFin Type 2","BsmtFin SF 2","Bsmt Unf SF","Total Bsmt SF","Bsmt Full Bath","Bsmt Half Bath","Misc Feature","Misc Val","Exter Cond","Exter Qual","Kitchen Qual","Heating QC"
"909101140","60","10998","Pave","Grvl","Regular","Lvl","AllPub","Inside","Gtl","Edwards","Norm","Normal","1Fam","1.5Fin","5","5","1941","1960","A (agr)","Gable","CompShg","Wd Sdng","Wd Sdng","None","0","CBlock","GasA","true","SBrkr","984","620","0","1","6","Min2","0","NA","Y","0","68","0","0","0","NA","50","WD ","Normal","117000","2","0","3","1604","7","2009","Detchd","1977","Unf","2","660","TA","TA","0","NA","TA","No","TA","LwQ","408","BLQ","420","156","984","0","false","NA","0","3-","3-","3-","1-"
"923400025","85","14115","Pave","NA","Slightly irregular","Lvl","AllPub","Inside","Gtl","Mitchell","Norm","Normal","1Fam","1.5Fin","5","5","1993","1995","A (agr)","Gable","CompShg","VinylSd","VinylSd","None","0","Wood","GasA","true","SBrkr","796","566","0","1","5","Typ","0","NA","Y","40","30","0","320","0","MnPrv","50","WD ","Normal","143000","1","1","1","1362","10","2009","Attchd","1993","Unf","2","480","TA","TA","0","NA","Gd","No","TA","GLQ","732","Unf","0","64","796","1","false","Shed","700","3-","3-","3-","1-"
"909254090","55","7642","Pave","NA","Regular","Lvl","AllPub","Corner","Gtl","Crawford","Norm","Normal","1Fam","1.5Fin","7","8","1918","1998","A (agr)","Gable","CompShg","Wd Sdng","Wd Sdng","None","0","BrkTil","GasA","true","SBrkr","912","514","0","1","7","Typ","1","Gd","Y","0","240","0","0","0","GdPrv","50","WD ","Normal","189950","1","1","3","1426","6","2007","Detchd","1925","Unf","1","216","TA","TA","0","NA","TA","No","TA","Unf","0","Unf","0","912","912","0","false","NA","0","3-","2-","2-","2-"
"535377100","60","7008","Pave","NA","Regular","Lvl","AllPub","Corner","Gtl","Old Town","Norm","Normal","1Fam","1.5Fin","4","8","1900","1998","A (agr)","Gable","CompShg","MetalSd","MetalSd","None","0","BrkTil","GasA","true","SBrkr","448","272","0","1","5","Typ","0","NA","Y","0","0","70","0","0","NA","50","WD ","Normal","86900","1","0","1","720","3","2006","Attchd","1900","Unf","1","280","Fa","TA","0","NA","Fa","No","Fa","Unf","0","Unf","0","448","448","0","false","NA","0","2-","3-","4-","1-"
"535180130","60","8382","Pave","NA","Regular","Lvl","AllPub","Inside","Gtl","North Ames","Norm","Normal","1Fam","1.5Fin","4","5","1956","1956","A (agr)","Gable","CompShg","MetalSd","MetalSd","None","0","CBlock","GasA","true","FuseA","832","505","0","1","5","Typ","0","NA","Y","0","0","0","0","0","NA","50","WD ","Normal","108000","1","0","3","1337","2","2010","Attchd","1956","Unf","1","263","TA","TA","0","NA","TA","No","TA","Unf","0","Unf","0","832","832","0","false","NA","0","3-","3-","3-","3-"
"908102300","89","11792","Pave","NA","Regular","Lvl","AllPub","Inside","Gtl","Edwards","Norm","Normal","1Fam","1.5Fin","4","5","1948","1950","A (agr)","Gable","CompShg","VinylSd","VinylSd","None","0","CBlock","GasA","false","FuseF","792","328","0","1","5","Typ","0","NA","P","0","0","0","0","160","NA","50","WD ","Abnorml","64000","1","0","2","1120","6","2010","Detchd","1956","Unf","2","480","TA","Fa","0","NA","TA","No","TA","Unf","0","Unf","0","744","744","0","false","NA","0","3-","3-","4-","1-"
"535352080","80","8480","Pave","NA","Regular","Lvl","AllPub","Inside","Gtl","North Ames","Norm","Normal","1Fam","1.5Fin","5","5","1947","1950","A (agr)","Gable","CompShg","MetalSd","MetalSd","None","0","CBlock","GasA","true","SBrkr","832","384","0","1","6","Typ","0","NA","Y","158","0","102","0","0","NA","50","COD","Abnorml","118500","1","0","2","1216","10","2008","Detchd","1947","Unf","1","336","TA","TA","0","NA","TA","No","TA","Rec","442","Unf","0","390","832","0","false","NA","0","3-","3-","3-","3-"
"535355100","50","7000","Pave","NA","Regular","Lvl","AllPub","Corner","Gtl","Old Town","Adjacent to arterial street","Normal","1Fam","1.5Fin","6","6","1924","1950","A (agr)","Gable","CompShg","MetalSd","MetalSd","None","0","BrkTil","GasA","true","SBrkr","865","445","0","1","6","Min1","0","NA","Y","0","0","126","0","0","NA","50","COD","Normal","112000","2","0","2","1310","5","2006","Attchd","1924","Unf","1","398","TA","TA","0","NA","Fa","No","TA","LwQ","617","Unf","0","0","617","0","false","NA","0","2-","3-","3-","2-"
"909426090","78","15600","Pave","NA","Regular","Bnk","AllPub","Inside","Gtl","Crawford","Norm","Normal","1Fam","1.5Fin","5","7","1949","2005","A (agr)","Gable","CompShg","BrkComm","Brk Cmn","None","0","BrkTil","GasW","false","SBrkr","986","537","0","1","7","Maj2","1","TA","Y","0","0","81","0","0","NA","50","WD ","Normal","158000","2","0","3","1523","10","2009","Attchd","1949","Unf","1","295","TA","TA","0","NA","TA","No","TA","BLQ","312","Rec","507","248","1067","1","false","NA","0","3-","3-","4-","4-"
"909425085","70","12392","Pave","NA","Regular","Bnk","AllPub","Inside","Gtl","Crawford","Norm","Normal","1Fam","1.5Fin","7","9","1950","2000","A (agr)","Gable","CompShg","VinylSd","VinylSd","None","0","CBlock","GasA","true","SBrkr","1218","943","0","1","8","Typ","2","TA","Y","0","96","0","0","0","NA","50","WD ","Normal","263400","2","1","3","2161","4","2008","Attchd","1994","Fin","2","506","TA","TA","0","NA","TA","No","Gd","GLQ","435","Unf","0","397","832","1","false","NA","0","2-","3-","2-","1-"
"903401020","60","9120","Pave","Pave","Regular","Lvl","AllPub","Inside","Gtl","Brookside","Norm","Normal","1Fam","1.5Fin","7","6","1925","1950","A (agr)","Gable","CompShg","Wd Sdng","Wd Sdng","None","0","PConc","GasA","true","SBrkr","1133","687","0","1","8","Typ","0","NA","N","0","100","0","0","0","GdPrv","50","WD ","Normal","184000","2","0","4","1820","6","2008","Detchd","1925","Unf","1","240","TA","TA","0","NA","TA","No","TA","Rec","329","Unf","0","697","1026","1","false","NA","0","2-","3-","3-","1-"
"909176140","50","5000","Pave","Pave","Regular","Lvl","AllPub","Inside","Gtl","South & West of Iowa State University","Norm","Normal","1Fam","1.5Fin","5","6","1924","1950","A (agr)","Gable","CompShg","BrkFace","Wd Sdng","None","0","BrkTil","GasA","true","SBrkr","1026","665","0","1","6","Typ","1","Gd","Y","0","0","242","0","0","NA","50","WD ","Normal","127000","2","0","3","1691","5","2010","Detchd","1924","Unf","1","308","TA","TA","0","NA","TA","No","TA","LwQ","218","Unf","0","808","1026","0","false","NA","0","3-","3-","2-","3-"
"909278020","54","7681","Pave","NA","Slightly irregular","Lvl","AllPub","FR2","Gtl","Crawford","Norm","Normal","1Fam","1.5Fin","5","6","1921","1950","A (agr)","Gable","CompShg","Wd Sdng","Wd Sdng","None","0","BrkTil","GasA","true","SBrkr","820","523","0","1","7","Typ","1","Gd","Y","192","0","102","0","0","NA","50","WD ","Normal","154900","1","1","3","1343","7","2009","Detchd","1921","Unf","1","186","Fa","TA","0","NA","TA","No","TA","Unf","0","Unf","0","731","731","0","false","NA","0","3-","3-","3-","1-"
"905480090","50","7550","Pave","NA","Regular","Lvl","AllPub","Inside","Gtl","Edwards","Norm","Normal","1Fam","1.5Fin","4","5","1920","1950","A (agr)","Gambrel","CompShg","MetalSd","MetalSd","None","0","BrkTil","GasW","false","SBrkr","986","376","0","1","7","Typ","0","NA","P","0","0","0","0","0","MnPrv","50","WD ","Normal","96000","2","0","4","1362","3","2007","Detchd","1920","Unf","1","280","Fa","TA","0","NA","TA","No","Fa","Unf","0","Unf","0","951","951","0","false","NA","0","4-","4-","3-","4-"
"905227050","63","8375","Pave","NA","Regular","Lvl","AllPub","Corner","Gtl","Sawyer","Norm","Normal","1Fam","1.5Fin","5","7","1941","1973","A (agr)","Gable","CompShg","Wd Sdng","Wd Sdng","None","0","BrkTil","GasA","true","SBrkr","864","486","0","1","6","Min1","0","NA","N","0","0","0","0","0","MnPrv","50","WD ","Normal","152400","1","1","2","1350","6","2008","2Types","1973","Unf","3","627","TA","TA","0","NA","TA","No","TA","ALQ","336","Unf","0","240","576","1","false","NA","0","3-","3-","2-","2-"
"909250060","50","9638","Pave","NA","Regular","Lvl","AllPub","Inside","Gtl","South & West of Iowa State University","Adjacent to feeder street","Normal","1Fam","1.5Fin","6","7","1919","1990","A (agr)","Gable","CompShg","Wd Sdng","Wd Shng","None","0","PConc","GasA","true","SBrkr","1699","748","0","1","10","Min2","1","Gd","Y","272","0","42","0","116","NA","50","WD ","Normal","169000","2","0","4","2447","3","2010","Detchd","1969","Unf","1","336","TA","TA","0","NA","TA","No","TA","Unf","0","Unf","0","804","804","0","false","NA","0","3-","3-","2-","1-"
"534479130","79","9490","Pave","NA","Regular","Lvl","AllPub","Inside","Gtl","North Ames","Adjacent to arterial street","Normal","1Fam","1.5Fin","6","7","1941","1950","A (agr)","Gable","CompShg","Wd Sdng","Wd Sdng","None","0","CBlock","GasA","true","FuseA","958","620","0","1","5","Typ","2","TA","Y","0","0","32","0","0","MnPrv","50","WD ","Normal","133000","1","0","3","1578","8","2006","Attchd","1941","Unf","1","240","TA","TA","0","NA","TA","No","TA","BLQ","403","Rec","165","238","806","1","false","NA","0","3-","3-","4-","3-"
"535106180","78","11344","Pave","NA","Regular","Lvl","AllPub","Inside","Gtl","North Ames","Adjacent to feeder street","Normal","1Fam","1.5Fin","5","5","1958","1958","A (agr)","Gable","CompShg","MetalSd","MetalSd","BrkFace","180","CBlock","GasW","true","FuseA","874","650","0","1","7","Typ","0","NA","Y","0","0","0","0","0","GdWo","50","WD ","Normal","144000","1","1","3","1524","7","2007","Attchd","1958","Unf","1","315","TA","TA","0","NA","TA","No","TA","BLQ","460","Unf","0","414","874","0","false","NA","0","3-","3-","3-","3-"
"909253010","57","7558","Pave","NA","Regular","Bnk","AllPub","Inside","Gtl","Crawford","Norm","Normal","1Fam","1.5Fin","6","6","1928","1950","A (agr)","Gable","CompShg","BrkFace","Stone","None","0","BrkTil","GasA","true","SBrkr","1172","741","0","1","9","Typ","1","TA","Y","0","0","0","0","0","NA","50","WD ","Normal","177000","1","1","3","1913","3","2009","Detchd","1929","Unf","2","342","Fa","Fa","0","NA","TA","No","TA","Unf","0","Unf","0","896","896","0","false","NA","0","3-","3-","3-","2-"
"535375050","60","10410","Pave","NA","Regular","Lvl","AllPub","Inside","Gtl","Old Town","Norm","Normal","1Fam","1.5Fin","5","7","1916","1987","A (agr)","Gable","CompShg","HdBoard","HdBoard","None","0","CBlock","GasA","true","SBrkr","808","704","144","1","8","Min2","0","NA","N","0","0","0","140","0","MnPrv","50","WD ","Normal","135000","2","1","3","1656","8","2009","Detchd","1916","Unf","1","180","Fa","Fa","0","NA","Fa","No","TA","Unf","0","Unf","0","660","660","0","false","NA","0","3-","3-","3-","1-"
"909425010","0","15660","Pave","NA","Slightly irregular","Lvl","AllPub","Corner","Gtl","Crawford","Norm","Normal","1Fam","1.5Fin","7","9","1939","2006","A (agr)","Gable","CompShg","VinylSd","VinylSd","BrkFace","312","CBlock","GasA","true","SBrkr","1137","817","0","1","8","Typ","2","TA","Y","0","119","150","0","0","NA","50","WD ","Normal","311500","1","1","3","1954","5","2008","Attchd","1939","Unf","2","431","TA","TA","0","NA","TA","No","TA","BLQ","341","Unf","0","457","798","0","true","NA","0","2-","2-","2-","1-"
"535383070","90","5400","Pave","NA","Regular","Lvl","AllPub","Corner","Gtl","Old Town","Adjacent to arterial street","Normal","1Fam","1.5Fin","4","6","1920","1950","A (agr)","Gable","CompShg","CBlock","CBlock","None","0","PConc","GasA","true","SBrkr","840","534","0","1","6","Typ","0","NA","Y","0","0","198","0","0","NA","50","WD ","Normal","105000","1","0","2","1374","10","2009","Detchd","1967","Fin","1","338","TA","TA","0","NA","TA","No","TA","ALQ","315","Rec","105","420","840","0","false","NA","0","3-","4-","3-","1-"
"532479020","70","10759","Pave","NA","Regular","Lvl","AllPub","Corner","Gtl","Sawyer","Adjacent to feeder street","Normal","1Fam","1.5Fin","5","4","1972","1972","A (agr)","Gable","CompShg","HdBoard","HdBoard","None","0","CBlock","GasA","true","SBrkr","1001","640","0","1","5","Typ","1","Gd","Y","0","0","92","0","0","GdPrv","50","WD ","Normal","140000","2","0","4","1641","7","2008","Detchd","1972","Unf","2","490","TA","TA","0","NA","Gd","No","TA","LwQ","190","ALQ","811","0","1001","0","false","NA","0","2-","3-","3-","3-"
"535150070","0","12513","Pave","NA","Slightly irregular","Lvl","AllPub","FR2","Gtl","North Ames","Adjacent to feeder street","Normal","1Fam","1.5Fin","4","4","1920","2007","A (agr)","Gable","CompShg","VinylSd","VinylSd","None","0","BrkTil","GasA","true","SBrkr","1281","457","0","1","7","Typ","1","Gd","Y","55","0","0","0","0","NA","50","WD ","Normal","104900","2","0","4","1738","6","2009","Attchd","1920","Unf","1","368","TA","TA","0","NA","TA","No","Fa","Unf","0","Unf","0","715","715","0","false","NA","0","2-","3-","3-","2-"
"535450200","60","8064","Pave","NA","Regular","Lvl","AllPub","Inside","Gtl","North Ames","Adjacent to arterial street","Normal","1Fam","1.5Fin","6","5","1950","1950","A (agr)","Gable","CompShg","Wd Sdng","Wd Sdng","None","0","CBlock","GasA","false","SBrkr","765","368","0","1","5","Typ","0","NA","Y","0","0","0","0","231","NA","50","COD","Abnorml","128500","1","0","3","1133","12","2009","Detchd","1989","Unf","2","900","TA","TA","0","NA","TA","Av","TA","Rec","621","Unf","0","174","795","0","false","NA","0","3-","3-","3-","2-"
"535450190","60","8064","Pave","NA","Regular","Lvl","AllPub","Corner","Gtl","North Ames","Adjacent to arterial street","Normal","1Fam","1.5Fin","5","7","1949","2006","A (agr)","Gable","CompShg","MetalSd","MetalSd","None","0","CBlock","GasA","true","SBrkr","672","252","0","1","6","Typ","1","Po","Y","0","0","0","0","0","MnPrv","50","WD ","Normal","122900","1","0","3","924","7","2007","Detchd","2003","Unf","2","576","TA","TA","0","NA","TA","Mn","TA","Unf","0","Unf","0","672","672","0","false","Shed","2000","2-","3-","3-","1-"
"904101070","138","18030","Pave","NA","Slightly irregular","Bnk","AllPub","Inside","Gtl","Clear Creek","Norm","Normal","1Fam","1.5Fin","5","6","1946","1994","A (agr)","Gable","CompShg","MetalSd","MetalSd","None","0","CBlock","GasA","true","SBrkr","1636","971","479","1","12","Maj1","1","Gd","Y","122","0","0","0","0","MnPrv","50","WD ","Normal","200500","3","0","3","3086","3","2007","NA","0","NA","0","0","NA","NA","0","NA","NA","NA","NA","NA","0","NA","0","0","0","0","false","NA","0","3-","3-","1-","3-"
"904101170","80","17120","Pave","NA","Regular","Lvl","AllPub","Inside","Gtl","Clear Creek","Adjacent to feeder street","Normal","1Fam","1.5Fin","4","4","1959","1959","A (agr)","Gable","CompShg","WdShing","Plywood","None","0","CBlock","GasA","true","SBrkr","1120","468","0","1","7","Min2","1","Gd","N","0","59","0","0","0","NA","50","WD ","Normal","134432","2","0","4","1588","7","2008","Detchd","1991","Fin","2","680","TA","TA","0","NA","NA","NA","NA","NA","0","NA","0","0","0","0","false","NA","0","3-","3-","3-","3-"
"905425125","75","45600","Pave","NA","Moderately Irregular","Bnk","AllPub","Inside","Gtl","Clear Creek","Norm","Normal","1Fam","1.5Fin","6","8","1908","1997","A (agr)","Gable","CompShg","Wd Sdng","Wd Sdng","None","0","BrkTil","GasA","true","SBrkr","1307","1051","0","1","10","Typ","1","Gd","Y","486","40","0","0","175","NA","50","WD ","Normal","240000","3","0","5","2358","9","2008","Detchd","1908","Unf","2","360","Fa","TA","0","NA","TA","No","TA","Unf","0","Unf","0","907","907","0","false","NA","0","3-","3-","3-","3-"
"908225370","50","8405","Pave","NA","Regular","Lvl","AllPub","Inside","Gtl","Edwards","Norm","Normal","1Fam","1.5Fin","4","3","1945","1950","A (agr)","Gable","CompShg","WdShing","Wd Shng","None","0","Slab","Wall","false","FuseF","1088","441","0","1","9","Mod","0","NA","N","92","0","185","0","0","NA","50","WD ","Normal","98000","2","0","4","1529","4","2009","Detchd","1945","Unf","1","240","TA","TA","0","NA","NA","NA","NA","NA","0","NA","0","0","0","0","false","NA","0","3-","3-","3-","3-"
"909254150","53","5362","Pave","NA","Regular","Lvl","AllPub","Corner","Gtl","Crawford","Norm","Normal","1Fam","1.5Fin","5","6","1910","2003","A (agr)","Gable","CompShg","Wd Sdng","Wd Shng","None","0","PConc","GasA","true","SBrkr","661","589","0","1","8","Typ","1","Gd","Y","242","0","81","0","0","NA","50","WD ","Normal","139000","2","0","3","1250","11","2007","Detchd","1985","Unf","2","552","TA","TA","0","NA","TA","No","TA","Unf","0","Unf","0","661","661","0","false","NA","0","3-","3-","3-","1-"
"909256020","51","6191","Pave","NA","Regular","Lvl","AllPub","Corner","Gtl","South & West of Iowa State University","Norm","Normal","1Fam","1.5Fin","5","4","1941","1950","A (agr)","Gable","CompShg","Wd Sdng","Wd Sdng","None","0","CBlock","GasA","false","SBrkr","824","464","0","1","6","Typ","0","NA","Y","0","0","0","0","0","NA","50","WD ","Normal","112000","1","0","4","1288","11","2006","Detchd","1941","Unf","1","240","TA","TA","0","NA","Fa","No","Fa","LwQ","384","Unf","0","440","824","0","false","NA","0","3-","3-","3-","3-"
"909276210","110","7810","Pave","NA","Slightly irregular","HLS","AllPub","Inside","Gtl","Crawford","Norm","Normal","1Fam","1.5Fin","4","6","1930","2003","A (agr)","Gable","CompShg","AsbShng","CmentBd","None","0","BrkTil","GasA","true","SBrkr","1230","525","0","1","7","Typ","1","TA","Y","0","40","0","0","0","NA","50","WD ","Normal","188000","2","0","4","1755","11","2007","Detchd","1930","Unf","1","231","Fa","TA","0","NA","TA","No","Gd","GLQ","189","Unf","0","741","930","0","false","NA","0","2-","3-","2-","1-"
"909281080","78","10452","Pave","NA","Slightly irregular","Lvl","AllPub","Inside","Gtl","Crawford","Norm","Normal","1Fam","1.5Fin","7","6","1941","1985","A (agr)","Gable","CompShg","Wd Sdng","Wd Sdng","BrkFace","371","BrkTil","GasA","true","SBrkr","1225","908","0","1","8","Typ","2","TA","Y","0","0","86","0","0","NA","50","WD ","Normal","257500","1","1","4","2133","7","2010","Attchd","1941","Unf","1","312","TA","TA","0","NA","Gd","No","TA","ALQ","426","BLQ","252","850","1528","1","false","NA","0","2-","2-","3-","1-"
"904301110","60","8160","Pave","NA","Regular","Lvl","AllPub","Inside","Gtl","Edwards","Norm","Normal","1Fam","1.5Fin","5","6","1940","1950","A (agr)","Gable","CompShg","MetalSd","MetalSd","None","0","BrkTil","GasA","false","FuseF","756","378","0","1","7","Typ","0","NA","P","0","0","0","0","0","NA","50","WD ","AdjLand","126000","1","1","3","1134","4","2007","Detchd","1940","Unf","1","240","TA","TA","0","NA","TA","No","TA","ALQ","312","Unf","0","444","756","1","false","NA","0","3-","3-","3-","4-"
"528386040","56","14720","Pave","NA","Slightly irregular","Lvl","AllPub","CulDSac","Gtl","Northridge","Norm","Normal","1Fam","1.5Fin","8","5","1995","1996","A (agr)","Hip","CompShg","VinylSd","VinylSd","BrkFace","579","PConc","GasA","true","SBrkr","2053","1185","0","1","9","Typ","1","Ex","Y","283","86","0","0","0","NA","50","WD ","Normal","410000","2","1","4","3238","3","2010","Attchd","1996","Fin","3","666","TA","TA","0","NA","Gd","Av","TA","GLQ","816","Unf","0","1217","2033","1","false","NA","0","3-","2-","2-","1-"
"904350045","65","6001","Pave","NA","Slightly irregular","Bnk","AllPub","Inside","Mod","South & West of Iowa State University","Norm","Normal","1Fam","1.5Fin","6","5","1940","1950","A (agr)","Gable","CompShg","VinylSd","VinylSd","None","0","CBlock","GasA","false","SBrkr","600","319","0","1","5","Typ","0","NA","Y","0","0","45","0","0","MnPrv","50","WD ","Normal","95000","1","0","3","919","3","2010","Detchd","1940","Unf","1","231","TA","TA","0","NA","Fa","No","TA","LwQ","368","Unf","0","232","600","0","false","NA","0","3-","3-","3-","1-"
"905480160","50","7585","Pave","NA","Regular","Lvl","AllPub","Inside","Gtl","Edwards","Adjacent to arterial street","Normal","1Fam","1.5Fin","5","3","1948","1950","A (agr)","Gable","CompShg","MetalSd","MetalSd","None","0","CBlock","GasA","true","FuseA","1002","454","0","1","7","Typ","1","TA","P","0","0","0","0","0","NA","50","WD ","Normal","91500","1","0","4","1456","8","2006","Detchd","1954","Unf","1","280","TA","TA","0","NA","Fa","Mn","Fa","Unf","0","Unf","0","810","810","1","true","NA","0","3-","3-","3-","4-"
